,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
145,6,1.1060510292285826,1.4511702060699463,0.4053625307235127,0.4556510650899721,0.3677719707483196,0.41675949268140156,2e-05,0.8,0.3,1e-08,0:00:16,0:00:17
146,7,1.0105672464138125,1.5568392276763916,0.38898951902474277,0.4313480138255367,0.3549338050061639,0.3843009851184239,2e-05,0.8,0.3,1e-08,0:00:16,0:00:17
147,1,1.39119056957524,1.4326623678207397,0.0,0.0,0.0,0.0,2e-05,0.9,0.3,1e-06,0:00:17,0:00:18
148,2,1.376857513334693,1.4366648197174072,0.0,0.0,0.0,0.0,2e-05,0.9,0.3,1e-06,0:00:16,0:00:17
149,3,1.3475771357373494,1.3312528133392334,0.4761992340421025,0.4300394115559163,0.44848525290270924,0.3462333011981821,2e-05,0.9,0.3,1e-06,0:00:16,0:00:17
150,4,1.1428419366115476,1.290375828742981,0.5400582314677579,0.5021472086853018,0.5005686813851626,0.4308800682365126,2e-05,0.9,0.3,1e-06,0:00:16,0:00:17
151,5,0.9706008158079008,1.1969165802001953,0.626003406525569,0.5220739653546187,0.6036369502675283,0.4672295938882187,2e-05,0.9,0.3,1e-06,0:00:16,0:00:17
152,6,0.8375388209412737,1.4268089532852173,0.5683521537641704,0.4535701532595232,0.49294228756668457,0.37827842214634233,2e-05,0.9,0.3,1e-06,0:00:17,0:00:17
153,7,0.6916548166333175,1.2857214212417603,0.629431033262413,0.5319622242892366,0.6068645565552699,0.4939757829479102,2e-05,0.9,0.3,1e-06,0:00:17,0:00:18
154,1,1.4127619237434574,1.4115428924560547,0.0,0.0,0.0,0.0,2e-05,0.9,0.3,1e-07,0:00:17,0:00:18
155,2,1.3772420825027838,1.4240331649780273,0.22929767585620542,0.17484078608283643,0.12334529445466325,0.06875049411020628,2e-05,0.9,0.3,1e-07,0:00:16,0:00:17
156,3,1.2437977383776408,1.224074125289917,0.5212408465820209,0.41888094897293754,0.49108521690299034,0.3654532928963393,2e-05,0.9,0.3,1e-07,0:00:16,0:00:17
157,4,0.9633186139711519,1.156261920928955,0.6053939399038091,0.5121961198429439,0.5940045426065164,0.47274408034742743,2e-05,0.9,0.3,1e-07,0:00:16,0:00:17
158,5,0.785734920966916,1.2420734167099,0.623170684089384,0.4886529351148922,0.5968208778173191,0.45186198021394675,2e-05,0.9,0.3,1e-07,0:00:17,0:00:18
159,6,0.6126757845645998,1.3089346885681152,0.6685713912134927,0.5363120928680251,0.6454767726161369,0.5013848967859943,2e-05,0.9,0.3,1e-07,0:00:17,0:00:18
160,7,0.4931624775252691,1.5100585222244263,0.6454292832921217,0.5333746654140882,0.5999739167945747,0.48831934679065536,2e-05,0.9,0.3,1e-07,0:00:16,0:00:17
